GPSX,GPSY
40.71211274861957,-74.00204814465332
40.712109459104276,-74.00206151621235
40.712106169588985,-74.00207488777139
40.7121019339697,-74.002091054392
40.71208564802666,-74.00215798146336
40.71206936208362,-74.00222490853471
40.71205307614058,-74.00229183560607
40.71203679019754,-74.00235876267745
40.7120205042545,-74.0024256897488
40.712004218311456,-74.00249261682016
40.711987932368416,-74.00255954389154
40.711971646425376,-74.0026264709629
40.711955360482335,-74.00269339803425
40.711939074539295,-74.00276032510563
40.711922788596254,-74.00282725217698
40.711906502653214,-74.00289417924834
40.711890216710174,-74.00296110631972
40.71187393076714,-74.00302803339108
40.7118576448241,-74.00309496046243
40.71184135888106,-74.00316188753379
40.71182507293802,-74.00322881460517
40.71180878699498,-74.00329574167652
40.71179250105194,-74.00336266874788
40.7117762151089,-74.00342959581926
40.71175992916586,-74.00349652289061
40.71174364322282,-74.00356344996197
40.71172735727978,-74.00363037703335
40.71171107133674,-74.0036973041047
40.711694785393696,-74.00376423117606
40.711678499450656,-74.00383115824744
40.711662213507616,-74.0038980853188
40.711645927564575,-74.00396501239015
40.71162964162154,-74.00403193946151
40.7116133556785,-74.00409886653289
40.71159706973546,-74.00416579360424
40.71158078379242,-74.0042327206756
40.71156449784938,-74.00429964774698
40.71154821190634,-74.00436657481833
40.7115319259633,-74.0044335018897
40.71151564002026,-74.00450042896107
40.71149935407722,-74.00456735603242
40.71148306813418,-74.00463428310378
40.71146678219114,-74.00470121017516
40.7114504962481,-74.00476813724651
40.71143421030506,-74.00483506431787
40.71141792436202,-74.00490199138923
40.71140163841898,-74.0049689184606
40.711385352475936,-74.00503584553196
40.7113690665329,-74.00510277260332
40.71135278058986,-74.0051696996747
40.71133649464682,-74.00523662674605
40.71132020870378,-74.00530355381741
